Year,Strata_TimeID,Strata,Report_Group,grpID,Mean,SD,95CIL,95CIU
2011,71,8,Total Canada,19,0.2872,0.05666,0.18,0.4
2011,72,9,Total Summer,2,0.0429,0.02629,0.005,0.103
2011,72,9,Lower Summer,4,0.0041,0.00613,0,0.022
2011,72,9,Middle Summer,5,0.0388,0.02686,0,0.099
2011,72,9,UppKoy+Main,7,0.0206,0.01739,0,0.062
2011,72,9,Tanana Summer,8,0.0183,0.0237,0,0.079
2011,72,9,Total Fall,9,0.9571,0.02629,0.897,0.995
2011,72,9,Tanana Fall,10,0.1268,0.03667,0.059,0.201
2011,72,9,Border US,11,0.4309,0.06122,0.31,0.549
2011,72,9,Border CA,12,0.232,0.05438,0.13,0.343
2011,72,9,Porcupine CA,13,0.0264,0.03683,0,0.121
2011,72,9,Mainstem CA,14,0.2056,0.05449,0.101,0.315
2011,72,9,Upper Canada,1,0.1673,0.02469,0.121,0.218
2011,72,9,White UC,3,0.1632,0.02372,0.119,0.212
2011,72,9,Teslin UC,6,0.0042,0.00752,0,0.026
2011,72,9,Fall US,15,0.5576,0.05876,0.441,0.671
2011,72,9,Mainstem+Upper CA,16,0.372,0.05573,0.266,0.484
2011,72,9,Border US+Canada,17,0.8303,0.03609,0.755,0.897
2011,72,9,Total USA,18,0.6006,0.05541,0.488,0.706
2011,72,9,Total Canada,19,0.3994,0.05541,0.294,0.512
2011,73,10,Total Summer,2,0.0222,0.02712,0,0.094
2011,73,10,Lower Summer,4,0.0021,0.004,0,0.014
2011,73,10,Middle Summer,5,0.0202,0.02683,0,0.092
2011,73,10,UppKoy+Main,7,0.0188,0.02663,0,0.091
2011,73,10,Tanana Summer,8,0.0015,0.00462,0,0.015
2011,73,10,Total Fall,9,0.9778,0.02712,0.905,1
2011,73,10,Tanana Fall,10,0.1397,0.03475,0.076,0.211
2011,73,10,Border US,11,0.408,0.06241,0.288,0.532
2011,73,10,Border CA,12,0.231,0.05042,0.135,0.33
2011,73,10,Porcupine CA,13,0.0011,0.00441,0,0.012
2011,73,10,Mainstem CA,14,0.23,0.05044,0.134,0.329
2011,73,10,Upper Canada,1,0.199,0.03152,0.139,0.263
2011,73,10,White UC,3,0.1726,0.02919,0.118,0.232
2011,73,10,Teslin UC,6,0.0263,0.0128,0.005,0.054
2011,73,10,Fall US,15,0.5477,0.06024,0.43,0.662
2011,73,10,Mainstem+Upper CA,16,0.4291,0.05469,0.322,0.537
2011,73,10,Border US+Canada,17,0.8381,0.04026,0.752,0.91
2011,73,10,Total USA,18,0.57,0.05465,0.463,0.676
2011,73,10,Total Canada,19,0.43,0.05465,0.324,0.537
2011,74,11,Total Summer,2,0.0361,0.01636,0.011,0.074
2011,74,11,Lower Summer,4,0.03,0.01412,0.008,0.062
2011,74,11,Middle Summer,5,0.0062,0.01042,0,0.036
2011,74,11,UppKoy+Main,7,0.0047,0.00932,0,0.033
2011,74,11,Tanana Summer,8,0.0016,0.00487,0,0.017
2011,74,11,Total Fall,9,0.9639,0.01635,0.926,0.989
2011,74,11,Tanana Fall,10,0.2301,0.0367,0.162,0.306
2011,74,11,Border US,11,0.2396,0.0535,0.135,0.344
2011,74,11,Border CA,12,0.2851,0.05288,0.188,0.395
2011,74,11,Porcupine CA,13,0.1236,0.03974,0.052,0.206
2011,74,11,Mainstem CA,14,0.1615,0.04557,0.079,0.255
2011,74,11,Upper Canada,1,0.2091,0.02934,0.155,0.27
2011,74,11,White UC,3,0.1877,0.02619,0.14,0.241
2011,74,11,Teslin UC,6,0.0214,0.01509,0,0.057
2011,74,11,Fall US,15,0.4696,0.05638,0.355,0.578
2011,74,11,Mainstem+Upper CA,16,0.3706,0.04914,0.277,0.47
2011,74,11,Border US+Canada,17,0.7338,0.03919,0.654,0.807
2011,74,11,Total USA,18,0.5058,0.05459,0.395,0.61
2011,74,11,Total Canada,19,0.4942,0.05459,0.39,0.605
2011,75,12,Total Summer,2,0.0438,0.01648,0.017,0.081
2011,75,12,Lower Summer,4,0.0094,0.01223,0,0.042
2011,75,12,Middle Summer,5,0.0345,0.01803,0.001,0.074
2011,75,12,UppKoy+Main,7,0.0334,0.01766,0,0.071
2011,75,12,Tanana Summer,8,0.0012,0.00366,0,0.012
2011,75,12,Total Fall,9,0.9562,0.01648,0.919,0.983
2011,75,12,Tanana Fall,10,0.5393,0.04905,0.444,0.637
2011,75,12,Border US,11,0.1052,0.0505,0.032,0.239
2011,75,12,Border CA,12,0.1596,0.06025,0.004,0.263
2011,75,12,Porcupine CA,13,0.0016,0.00604,0,0.02
2011,75,12,Mainstem CA,14,0.158,0.06032,0.003,0.262
2011,75,12,Upper Canada,1,0.152,0.03826,0.083,0.231
2011,75,12,White UC,3,0.1064,0.03319,0.047,0.174
2011,75,12,Teslin UC,6,0.0455,0.01986,0.008,0.089
2011,75,12,Fall US,15,0.6445,0.06391,0.528,0.783
2011,75,12,Mainstem+Upper CA,16,0.3101,0.06261,0.175,0.424
2011,75,12,Border US+Canada,17,0.4169,0.04837,0.323,0.512
2011,75,12,Total USA,18,0.6884,0.06244,0.574,0.824
2011,75,12,Total Canada,19,0.3116,0.06245,0.176,0.425
2012,76,1,Total Summer,2,0.997,0.00358,0.987,1
2012,76,1,Lower Summer,4,0.987,0.01941,0.931,1
2012,76,1,Middle Summer,5,0.01,0.01911,0,0.067
2012,76,1,UppKoy+Main,7,0.007,0.01751,0,0.062
2012,76,1,Tanana Summer,8,0.003,0.00833,0,0.03
2012,76,1,Total Fall,9,0.003,0.00358,0,0.013
2012,76,1,Tanana Fall,10,0.001,0.00212,0,0.007
2012,76,1,Border US,11,0.001,0.00181,0,0.006
2012,76,1,Border CA,12,0.001,0.00153,0,0.005
2012,76,1,Porcupine CA,13,0,0.00067,0,0.001
2012,76,1,Mainstem CA,14,0.001,0.0014,0,0.004
2012,76,1,Upper Canada,1,0.001,0.00172,0,0.005
2012,76,1,White UC,3,0,0.00089,0,0.002
2012,76,1,Teslin UC,6,0,0.00151,0,0.005
2012,76,1,Fall US,15,0.002,0.00276,0,0.01
2012,76,1,Mainstem+Upper CA,16,0.001,0.00218,0,0.007
2012,76,1,Border US+Canada,17,0.002,0.00287,0,0.01
2012,76,1,Total USA,18,0.999,0.00223,0.992,1
2012,76,1,Total Canada,19,0.001,0.00226,0,0.008
2012,77,2,Total Summer,2,0.995,0.00685,0.975,1
2012,77,2,Lower Summer,4,0.909,0.06058,0.768,0.984
2012,77,2,Middle Summer,5,0.085,0.06095,0.011,0.227
2012,77,2,UppKoy+Main,7,0.062,0.06651,0,0.218
2012,77,2,Tanana Summer,8,0.023,0.0181,0,0.064
2012,77,2,Total Fall,9,0.005,0.00684,0,0.025
2012,77,2,Tanana Fall,10,0.001,0.00304,0,0.01
2012,77,2,Border US,11,0.001,0.00331,0,0.011
2012,77,2,Border CA,12,0.002,0.00485,0,0.018
2012,77,2,Porcupine CA,13,0,0.00076,0,0.002
2012,77,2,Mainstem CA,14,0.002,0.0048,0,0.017
2012,77,2,Upper Canada,1,0.001,0.00164,0,0.005
2012,77,2,White UC,3,0,0.00087,0,0.002
2012,77,2,Teslin UC,6,0,0.00141,0,0.004
2012,77,2,Fall US,15,0.002,0.00448,0,0.015
2012,77,2,Mainstem+Upper CA,16,0.003,0.00508,0,0.018
2012,77,2,Border US+Canada,17,0.004,0.00606,0,0.021
2012,77,2,Total USA,18,0.997,0.0051,0.981,1
2012,77,2,Total Canada,19,0.003,0.00513,0,0.019
2012,78,3,Total Summer,2,0.987,0.01097,0.959,1
2012,78,3,Lower Summer,4,0.969,0.02487,0.898,0.997
2012,78,3,Middle Summer,5,0.018,0.02433,0,0.092
2012,78,3,UppKoy+Main,7,0.012,0.023,0,0.086
2012,78,3,Tanana Summer,8,0.006,0.01035,0,0.036
2012,78,3,Total Fall,9,0.013,0.01097,0,0.041
2012,78,3,Tanana Fall,10,0.002,0.00424,0,0.015
2012,78,3,Border US,11,0.004,0.00829,0,0.031
2012,78,3,Border CA,12,0.003,0.00459,0,0.017
2012,78,3,Porcupine CA,13,0,0.00196,0,0.005
2012,78,3,Mainstem CA,14,0.002,0.00425,0,0.015
2012,78,3,Upper Canada,1,0.005,0.00603,0,0.021
2012,78,3,White UC,3,0.004,0.00601,0,0.021
2012,78,3,Teslin UC,6,0,0.00076,0,0.001
2012,78,3,Fall US,15,0.006,0.00918,0,0.034
2012,78,3,Mainstem+Upper CA,16,0.006,0.00689,0,0.024
2012,78,3,Border US+Canada,17,0.011,0.01026,0,0.038
2012,78,3,Total USA,18,0.993,0.00704,0.975,1
2012,78,3,Total Canada,19,0.007,0.00706,0,0.025
2012,79,4,Total Summer,2,0.996,0.00605,0.978,1
2012,79,4,Lower Summer,4,0.822,0.05915,0.687,0.914
2012,79,4,Middle Summer,5,0.174,0.05927,0.082,0.311
2012,79,4,UppKoy+Main,7,0.161,0.06383,0.059,0.304
2012,79,4,Tanana Summer,8,0.012,0.02022,0,0.068
2012,79,4,Total Fall,9,0.004,0.00604,0,0.021
2012,79,4,Tanana Fall,10,0.002,0.00345,0,0.012
2012,79,4,Border US,11,0.002,0.00403,0,0.013
2012,79,4,Border CA,12,0.001,0.00262,0,0.009
2012,79,4,Porcupine CA,13,0,0.00137,0,0.003
2012,79,4,Mainstem CA,14,0.001,0.00227,0,0.007
2012,79,4,Upper Canada,1,0.001,0.00134,0,0.004
2012,79,4,White UC,3,0,0.00087,0,0.002
2012,79,4,Teslin UC,6,0,0.00107,0,0.002
2012,79,4,Fall US,15,0.003,0.0053,0,0.019
2012,79,4,Mainstem+Upper CA,16,0.001,0.00262,0,0.009
2012,79,4,Border US+Canada,17,0.003,0.00497,0,0.017
2012,79,4,Total USA,18,0.999,0.00291,0.99,1
2012,79,4,Total Canada,19,0.001,0.00293,0,0.01
2012,80,5,Total Summer,2,0.951,0.02501,0.895,0.991
2012,80,5,Lower Summer,4,0.597,0.06775,0.466,0.73
2012,80,5,Middle Summer,5,0.354,0.07266,0.213,0.493
2012,80,5,UppKoy+Main,7,0.327,0.07847,0.171,0.478
2012,80,5,Tanana Summer,8,0.026,0.02898,0,0.095
2012,80,5,Total Fall,9,0.049,0.02501,0.008,0.104
2012,80,5,Tanana Fall,10,0.01,0.01263,0,0.044
2012,80,5,Border US,11,0.022,0.02277,0,0.104
2012,80,5,Border CA,12,0.017,0.01675,0,0.056
2012,80,5,Porcupine CA,13,0.003,0.008,0,0.03
2012,80,5,Mainstem CA,14,0.014,0.01593,0,0.053
2012,80,5,Upper Canada,1,0.001,0.00156,0,0.005
2012,80,5,White UC,3,0,0.00103,0,0.003
2012,80,5,Teslin UC,6,0,0.00118,0,0.002
2012,80,5,Fall US,15,0.032,0.02664,0,0.094
2012,80,5,Mainstem+Upper CA,16,0.015,0.01597,0,0.053
2012,80,5,Border US+Canada,17,0.039,0.02101,0.006,0.087
2012,80,5,Total USA,18,0.983,0.01681,0.943,1
2012,80,5,Total Canada,19,0.017,0.01683,0,0.057
2012,81,6,Total Summer,2,0.732,0.03953,0.653,0.807
2012,81,6,Lower Summer,4,0.361,0.05538,0.257,0.476
2012,81,6,Middle Summer,5,0.371,0.0655,0.242,0.497
2012,81,6,UppKoy+Main,7,0.222,0.06689,0.094,0.356
2012,81,6,Tanana Summer,8,0.149,0.03434,0.084,0.22
2012,81,6,Total Fall,9,0.268,0.03953,0.193,0.347
2012,81,6,Tanana Fall,10,0.025,0.02548,0,0.084
2012,81,6,Border US,11,0.221,0.04043,0.142,0.301
2012,81,6,Border CA,12,0.012,0.01732,0,0.06
2012,81,6,Porcupine CA,13,0.002,0.0081,0,0.029
2012,81,6,Mainstem CA,14,0.01,0.01592,0,0.054
2012,81,6,Upper Canada,1,0.01,0.00706,0.001,0.028
2012,81,6,White UC,3,0.01,0.00688,0.001,0.027
2012,81,6,Teslin UC,6,0,0.00162,0,0.003
2012,81,6,Fall US,15,0.246,0.04175,0.166,0.329
2012,81,6,Mainstem+Upper CA,16,0.02,0.01767,0.002,0.069
2012,81,6,Border US+Canada,17,0.243,0.03934,0.169,0.321
2012,81,6,Total USA,18,0.978,0.01895,0.928,0.998
2012,81,6,Total Canada,19,0.022,0.01894,0.002,0.071
2012,82,7,Total Summer,2,0.213,0.03908,0.141,0.293
2012,82,7,Lower Summer,4,0.101,0.03703,0.024,0.167
2012,82,7,Middle Summer,5,0.113,0.04962,0.032,0.225
2012,82,7,UppKoy+Main,7,0.079,0.06638,0,0.223
2012,82,7,Tanana Summer,8,0.033,0.03777,0,0.116
2012,82,7,Total Fall,9,0.787,0.03909,0.707,0.859
2012,82,7,Tanana Fall,10,0.05,0.02921,0.001,0.114
2012,82,7,Border US,11,0.497,0.06225,0.374,0.617
2012,82,7,Border CA,12,0.157,0.05465,0.058,0.271
2012,82,7,Porcupine CA,13,0.002,0.0089,0,0.028
2012,82,7,Mainstem CA,14,0.155,0.05415,0.058,0.268
2012,82,7,Upper Canada,1,0.083,0.01783,0.051,0.12
2012,82,7,White UC,3,0.082,0.01772,0.051,0.119
2012,82,7,Teslin UC,6,0.001,0.00218,0,0.007
2012,82,7,Fall US,15,0.546,0.06559,0.418,0.674
2012,82,7,Mainstem+Upper CA,16,0.238,0.05593,0.135,0.353
2012,82,7,Border US+Canada,17,0.737,0.03864,0.659,0.81
2012,82,7,Total USA,18,0.76,0.05635,0.645,0.863
2012,82,7,Total Canada,19,0.24,0.05635,0.137,0.355
2012,83,8,Total Summer,2,0.111,0.03101,0.058,0.177
2012,83,8,Lower Summer,4,0.063,0.02257,0.02,0.109
2012,83,8,Middle Summer,5,0.047,0.03256,0,0.12
2012,83,8,UppKoy+Main,7,0.043,0.03328,0,0.118
2012,83,8,Tanana Summer,8,0.004,0.00983,0,0.036
2012,83,8,Total Fall,9,0.889,0.03101,0.823,0.942
2012,83,8,Tanana Fall,10,0.161,0.03258,0.1,0.227
2012,83,8,Border US,11,0.307,0.05977,0.197,0.429
2012,83,8,Border CA,12,0.231,0.05685,0.123,0.345
2012,83,8,Porcupine CA,13,0.04,0.04704,0,0.147
2012,83,8,Mainstem CA,14,0.191,0.05899,0.082,0.313
2012,83,8,Upper Canada,1,0.19,0.02566,0.142,0.242
2012,83,8,White UC,3,0.19,0.02564,0.142,0.242
2012,83,8,Teslin UC,6,0,0.00124,0,0.002
2012,83,8,Fall US,15,0.468,0.06275,0.346,0.593
2012,83,8,Mainstem+Upper CA,16,0.381,0.06227,0.268,0.506
2012,83,8,Border US+Canada,17,0.728,0.03871,0.649,0.8
2012,83,8,Total USA,18,0.579,0.05837,0.464,0.692
2012,83,8,Total Canada,19,0.421,0.05837,0.309,0.536
2012,84,9,Total Summer,2,0.018,0.01372,0.002,0.055
2012,84,9,Lower Summer,4,0.011,0.00806,0.001,0.031
2012,84,9,Middle Summer,5,0.007,0.01147,0,0.042
2012,84,9,UppKoy+Main,7,0.005,0.00987,0,0.036
2012,84,9,Tanana Summer,8,0.002,0.00618,0,0.022
2012,84,9,Total Fall,9,0.982,0.01372,0.945,0.998
2012,84,9,Tanana Fall,10,0.415,0.04015,0.336,0.495
2012,84,9,Border US,11,0.316,0.04533,0.23,0.406
2012,84,9,Border CA,12,0.125,0.03659,0.058,0.201
2012,84,9,Porcupine CA,13,0.003,0.01057,0,0.037
2012,84,9,Mainstem CA,14,0.122,0.0364,0.057,0.198
2012,84,9,Upper Canada,1,0.125,0.0233,0.083,0.172
2012,84,9,White UC,3,0.114,0.02109,0.076,0.158
2012,84,9,Teslin UC,6,0.011,0.01023,0,0.035
2012,84,9,Fall US,15,0.732,0.0406,0.649,0.807
2012,84,9,Mainstem+Upper CA,16,0.247,0.03922,0.175,0.327
2012,84,9,Border US+Canada,17,0.566,0.04056,0.485,0.644
2012,84,9,Total USA,18,0.75,0.03956,0.67,0.823
2012,84,9,Total Canada,19,0.25,0.03956,0.177,0.33
2012,85,10,Total Summer,2,0.091,0.04121,0.022,0.177
2012,85,10,Lower Summer,4,0.027,0.01642,0.003,0.066
2012,85,10,Middle Summer,5,0.064,0.04495,0,0.153
2012,85,10,UppKoy+Main,7,0.062,0.04477,0,0.152
2012,85,10,Tanana Summer,8,0.002,0.0058,0,0.018
2012,85,10,Total Fall,9,0.909,0.04122,0.823,0.978
2012,85,10,Tanana Fall,10,0.643,0.04694,0.548,0.731
2012,85,10,Border US,11,0.116,0.04598,0.043,0.222
2012,85,10,Border CA,12,0.057,0.04019,0,0.145
2012,85,10,Porcupine CA,13,0.001,0.00674,0,0.018
2012,85,10,Mainstem CA,14,0.056,0.04013,0,0.144
2012,85,10,Upper Canada,1,0.093,0.02354,0.053,0.143
2012,85,10,White UC,3,0.075,0.02036,0.041,0.119
2012,85,10,Teslin UC,6,0.018,0.01223,0.002,0.048
2012,85,10,Fall US,15,0.759,0.05711,0.647,0.869
2012,85,10,Mainstem+Upper CA,16,0.149,0.0436,0.074,0.243
2012,85,10,Border US+Canada,17,0.267,0.04798,0.178,0.364
2012,85,10,Total USA,18,0.849,0.04361,0.755,0.925
2012,85,10,Total Canada,19,0.151,0.04361,0.075,0.244
2013,86,1,Total Summer,2,0.992,0.00976,0.965,1
2013,86,1,Lower Summer,4,0.778,0.05954,0.659,0.892
2013,86,1,Middle Summer,5,0.214,0.05962,0.099,0.333
2013,86,1,UppKoy+Main,7,0.193,0.0659,0.065,0.325
2013,86,1,Tanana Summer,8,0.02,0.02049,0,0.067
2013,86,1,Total Fall,9,0.008,0.00976,0,0.035
2013,86,1,Tanana Fall,10,0.001,0.00266,0,0.009
2013,86,1,Border US,11,0.005,0.00894,0,0.032
2013,86,1,Border CA,12,0.001,0.00293,0,0.01
2013,86,1,Porcupine CA,13,0,0.00102,0,0.002
2013,86,1,Mainstem CA,14,0.001,0.00276,0,0.01
2013,86,1,Upper Canada,1,0.001,0.00148,0,0.004
2013,86,1,White UC,3,0,0.00112,0,0.003
2013,86,1,Teslin UC,6,0,0.00101,0,0.002
2013,86,1,Fall US,15,0.006,0.00933,0,0.033
2013,86,1,Mainstem+Upper CA,16,0.002,0.00309,0,0.007
2013,86,1,Border US+Canada,17,0.006,0.0094,0,0.034
2013,86,1,Total USA,18,0.998,0.00323,0.988,1
2013,86,1,Total Canada,19,0.002,0.00324,0,0.012
2013,87,2,Total Summer,2,0.989,0.01144,0.959,1
2013,87,2,Lower Summer,4,0.86,0.05916,0.741,0.966
2013,87,2,Middle Summer,5,0.129,0.06018,0.02,0.248
2013,87,2,UppKoy+Main,7,0.11,0.06442,0,0.237
2013,87,2,Tanana Summer,8,0.018,0.01883,0,0.061
2013,87,2,Total Fall,9,0.011,0.01144,0,0.041
2013,87,2,Tanana Fall,10,0.004,0.00733,0,0.026
2013,87,2,Border US,11,0.005,0.00841,0,0.03
2013,87,2,Border CA,12,0.002,0.00326,0,0.011
2013,87,2,Porcupine CA,13,0.001,0.00278,0,0.009
2013,87,2,Mainstem CA,14,0.001,0.00173,0,0.006
2013,87,2,Upper Canada,1,0,0.00116,0,0.003
2013,87,2,White UC,3,0,0.00092,0,0.002
2013,87,2,Teslin UC,6,0,0.00075,0,0.001
2013,87,2,Fall US,15,0.009,0.0112,0,0.039
2013,87,2,Mainstem+Upper CA,16,0.001,0.00204,0,0.007
2013,87,2,Border US+Canada,17,0.007,0.00866,0,0.032
2013,87,2,Total USA,18,0.998,0.00341,0.988,1
2013,87,2,Total Canada,19,0.002,0.00343,0,0.012
2013,88,3,Total Summer,2,0.975,0.01598,0.938,0.998
2013,88,3,Lower Summer,4,0.74,0.05445,0.633,0.851
2013,88,3,Middle Summer,5,0.235,0.0558,0.123,0.345
2013,88,3,UppKoy+Main,7,0.118,0.05639,0.001,0.229
2013,88,3,Tanana Summer,8,0.117,0.02893,0.062,0.177
2013,88,3,Total Fall,9,0.025,0.01597,0.001,0.062
2013,88,3,Tanana Fall,10,0.007,0.01068,0,0.038
2013,88,3,Border US,11,0.009,0.01256,0,0.043
2013,88,3,Border CA,12,0.009,0.01024,0,0.035
2013,88,3,Porcupine CA,13,0.002,0.00591,0,0.021
2013,88,3,Mainstem CA,14,0.007,0.00938,0,0.032
2013,88,3,Upper Canada,1,0.001,0.00129,0,0.004
2013,88,3,White UC,3,0,0.00094,0,0.002
2013,88,3,Teslin UC,6,0,0.00093,0,0.002
2013,88,3,Fall US,15,0.016,0.01588,0,0.055
2013,88,3,Mainstem+Upper CA,16,0.007,0.00946,0,0.032
2013,88,3,Border US+Canada,17,0.018,0.01355,0,0.051
2013,88,3,Total USA,18,0.991,0.01029,0.964,1
2013,88,3,Total Canada,19,0.009,0.01031,0,0.036
2013,89,4,Total Summer,2,0.853,0.03049,0.789,0.908
2013,89,4,Lower Summer,4,0.522,0.06405,0.394,0.636
2013,89,4,Middle Summer,5,0.331,0.06759,0.211,0.468
2013,89,4,UppKoy+Main,7,0.148,0.07344,0.009,0.296
2013,89,4,Tanana Summer,8,0.183,0.04183,0.104,0.267
2013,89,4,Total Fall,9,0.147,0.0305,0.092,0.211
2013,89,4,Tanana Fall,10,0.004,0.00748,0,0.027
2013,89,4,Border US,11,0.073,0.03493,0.002,0.14402
2013,89,4,Border CA,12,0.066,0.02752,0.013,0.122
2013,89,4,Porcupine CA,13,0.061,0.02855,0,0.118
2013,89,4,Mainstem CA,14,0.005,0.01175,0,0.042
2013,89,4,Upper Canada,1,0.004,0.00565,0,0.02
2013,89,4,White UC,3,0.004,0.00492,0,0.017
2013,89,4,Teslin UC,6,0.001,0.00282,0,0.009
2013,89,4,Fall US,15,0.077,0.03521,0.00698,0.149
2013,89,4,Mainstem+Upper CA,16,0.009,0.01285,0,0.047
2013,89,4,Border US+Canada,17,0.144,0.02992,0.08898,0.206
2013,89,4,Total USA,18,0.929,0.02748,0.872,0.982
2013,89,4,Total Canada,19,0.071,0.02749,0.018,0.128
2013,90,5,Total Summer,2,0.463,0.05382,0.352,0.563
2013,90,5,Lower Summer,4,0.097,0.0429,0.021,0.19002
2013,90,5,Middle Summer,5,0.366,0.06569,0.236,0.489
2013,90,5,UppKoy+Main,7,0.308,0.07058,0.174,0.449
2013,90,5,Tanana Summer,8,0.058,0.04309,0,0.146
2013,90,5,Total Fall,9,0.537,0.05382,0.437,0.648
2013,90,5,Tanana Fall,10,0.046,0.02606,0.002,0.106
2013,90,5,Border US,11,0.328,0.05806,0.22,0.446
2013,90,5,Border CA,12,0.088,0.03953,0.018,0.173
2013,90,5,Porcupine CA,13,0.026,0.03456,0,0.10802
2013,90,5,Mainstem CA,14,0.063,0.03927,0,0.146
2013,90,5,Upper Canada,1,0.075,0.01756,0.043,0.112
2013,90,5,White UC,3,0.074,0.01753,0.043,0.112
2013,90,5,Teslin UC,6,0,0.0009,0,0.002
2013,90,5,Fall US,15,0.373,0.06314,0.257,0.503
2013,90,5,Mainstem+Upper CA,16,0.137,0.04263,0.063,0.225
2013,90,5,Border US+Canada,17,0.491,0.04944,0.39598,0.59
2013,90,5,Total USA,18,0.837,0.0422,0.748,0.914
2013,90,5,Total Canada,19,0.163,0.0422,0.086,0.252
2013,91,6,Total Summer,2,0.17039,0.04258,0.091,0.257
2013,91,6,Lower Summer,4,0.09667,0.02492,0.051,0.15
2013,91,6,Middle Summer,5,0.07366,0.04165,0.001,0.15702
2013,91,6,UppKoy+Main,7,0.0644,0.04502,0,0.153
2013,91,6,Tanana Summer,8,0.00936,0.01845,0,0.065
2013,91,6,Total Fall,9,0.82961,0.04258,0.743,0.909
2013,91,6,Tanana Fall,10,0.12398,0.03885,0.053,0.203
2013,91,6,Border US,11,0.30003,0.05463,0.195,0.408
2013,91,6,Border CA,12,0.21506,0.05155,0.124,0.324
2013,91,6,Porcupine CA,13,0.01998,0.03422,0,0.113
2013,91,6,Mainstem CA,14,0.19516,0.04847,0.107,0.297
2013,91,6,Upper Canada,1,0.19045,0.03097,0.133,0.254
2013,91,6,White UC,3,0.16845,0.02805,0.117,0.226
2013,91,6,Teslin UC,6,0.02197,0.01435,0.001,0.056
2013,91,6,Fall US,15,0.42393,0.06184,0.303,0.543
2013,91,6,Mainstem+Upper CA,16,0.38561,0.05272,0.286,0.493
2013,91,6,Border US+Canada,17,0.70558,0.04503,0.615,0.791
2013,91,6,Total USA,18,0.59443,0.05461,0.483,0.695
2013,91,6,Total Canada,19,0.40557,0.0546,0.304,0.517
2013,92,7,Total Summer,2,0.03666,0.02477,0.003,0.096
2013,92,7,Lower Summer,4,0.00877,0.00819,0,0.03
2013,92,7,Middle Summer,5,0.02786,0.02581,0,0.088
2013,92,7,UppKoy+Main,7,0.02596,0.02573,0,0.087
2013,92,7,Tanana Summer,8,0.002,0.0056,0,0.021
2013,92,7,Total Fall,9,0.96334,0.02478,0.904,0.997
2013,92,7,Tanana Fall,10,0.31232,0.04207,0.232,0.397
2013,92,7,Border US,11,0.25213,0.05083,0.157,0.35502
2013,92,7,Border CA,12,0.23568,0.0508,0.138,0.33402
2013,92,7,Porcupine CA,13,0.06529,0.04389,0,0.15
2013,92,7,Mainstem CA,14,0.17039,0.04799,0.081,0.269
2013,92,7,Upper Canada,1,0.16313,0.0247,0.117,0.215
2013,92,7,White UC,3,0.1587,0.02398,0.114,0.208
2013,92,7,Teslin UC,6,0.00443,0.00613,0,0.021
2013,92,7,Fall US,15,0.56437,0.05736,0.453,0.676
2013,92,7,Mainstem+Upper CA,16,0.33353,0.05081,0.236,0.434
2013,92,7,Border US+Canada,17,0.65103,0.04191,0.568,0.73
2013,92,7,Total USA,18,0.60113,0.05149,0.5,0.70002
2013,92,7,Total Canada,19,0.39887,0.05149,0.299,0.5
2013,93,8,Total Summer,2,0.01816,0.01023,0.003,0.042
2013,93,8,Lower Summer,4,0.01434,0.00898,0.001,0.035
2013,93,8,Middle Summer,5,0.0039,0.00686,0,0.025
2013,93,8,UppKoy+Main,7,0.0034,0.00655,0,0.024
2013,93,8,Tanana Summer,8,0.00061,0.00208,0,0.006
2013,93,8,Total Fall,9,0.98184,0.01021,0.957,0.996
2013,93,8,Tanana Fall,10,0.37841,0.03698,0.307,0.451
2013,93,8,Border US,11,0.21513,0.04478,0.127,0.304
2013,93,8,Border CA,12,0.20764,0.04437,0.125,0.299
2013,93,8,Porcupine CA,13,0.00548,0.01714,0,0.067
2013,93,8,Mainstem CA,14,0.20219,0.04299,0.121,0.29
2013,93,8,Upper Canada,1,0.18043,0.02512,0.134,0.232
2013,93,8,White UC,3,0.178,0.02451,0.133,0.228
2013,93,8,Teslin UC,6,0.00243,0.00553,0,0.02
2013,93,8,Fall US,15,0.59363,0.04703,0.498,0.683
2013,93,8,Mainstem+Upper CA,16,0.38268,0.04501,0.29598,0.473
2013,93,8,Border US+Canada,17,0.60335,0.03731,0.53,0.676
2013,93,8,Total USA,18,0.61188,0.04639,0.518,0.699
2013,93,8,Total Canada,19,0.38812,0.04639,0.3,0.482
2013,94,9,Total Summer,2,0.03335,0.01448,0.011,0.067
2013,94,9,Lower Summer,4,0.02992,0.01343,0.009,0.061
2013,94,9,Middle Summer,5,0.00352,0.00683,0,0.024
2013,94,9,UppKoy+Main,7,0.0028,0.00615,0,0.022
2013,94,9,Tanana Summer,8,0.00084,0.00298,0,0.008
2013,94,9,Total Fall,9,0.96665,0.01448,0.933,0.989
2013,94,9,Tanana Fall,10,0.70258,0.03834,0.625,0.774
2013,94,9,Border US,11,0.10879,0.03726,0.045,0.19
2013,94,9,Border CA,12,0.07181,0.03474,0.001,0.14002
2013,94,9,Porcupine CA,13,0.00104,0.00477,0,0.014
2013,94,9,Mainstem CA,14,0.07082,0.03502,0,0.14
2013,94,9,Upper Canada,1,0.08323,0.02189,0.045,0.131
2013,94,9,White UC,3,0.07841,0.02038,0.043,0.12202
2013,94,9,Teslin UC,6,0.00481,0.00761,0,0.027
2013,94,9,Fall US,15,0.81144,0.03998,0.732,0.89
